age,balance,duration,campaign,pdays,previous,cluster,anomaly_score,Outlier
22,2281,221,1,-1,0,0,0.03528224501365618,Normal
43,2160,261,1,98,1,1,0.03427597343402644,Normal
18,108,169,1,-1,0,0,0.03043511173917879,Normal
34,1022,219,1,-1,0,0,0.10778929004469673,Normal
33,409,165,1,97,4,1,0.004850553485036269,Normal
24,726,445,2,-1,0,0,0.10039321823891556,Normal
56,230,167,1,92,2,1,0.04189228256908406,Normal
25,1871,260,1,96,1,1,-0.0007063925650543368,Outlier
26,1094,137,1,-1,0,0,0.04386916705633115,Normal
32,2915,519,1,131,2,1,-0.01664433498768747,Outlier
28,1633,233,1,95,1,1,-0.043304208074974926,Outlier
31,0,76,1,-1,0,0,0.07515711775586198,Normal
25,480,140,1,-1,0,0,0.03043511173917879,Normal
39,1587,108,2,98,3,1,-0.005379468455748437,Outlier
58,1227,400,2,95,1,1,-0.021793139147789353,Outlier
19,88,191,1,-1,0,0,0.130995630252627,Normal
37,4321,421,2,95,1,1,0.014735470483338231,Normal
42,1205,376,2,-1,0,0,0.07878289783999437,Normal
30,161,298,3,-1,0,0,0.12527270585418154,Normal
57,0,121,2,-1,0,0,0.11002216157255357,Normal
76,802,475,5,-1,0,0,0.06943365488774367,Normal
79,723,276,1,79,3,1,0.1081347218903469,Normal
40,732,71,1,139,4,1,0.01878710801449668,Normal
70,6538,394,1,-1,0,0,0.08510539038142312,Normal
35,2161,569,3,-1,0,0,0.046281944299519706,Normal
30,147,234,1,100,1,1,0.05048093489155947,Normal
60,0,408,1,-1,0,0,0.13944449348700205,Normal
50,3764,214,2,99,4,1,0.04782313987571707,Normal
35,114,105,3,97,4,1,0.06894384800204567,Normal
51,1416,345,1,-1,0,0,0.13944449348700205,Normal
71,14220,397,1,-1,0,0,0.07572824752820906,Normal
81,519,488,1,-1,0,0,0.08139272336264547,Normal
30,208,324,1,-1,0,0,0.13944449348700205,Normal
31,12569,344,1,295,1,2,-0.0323100665898256,Outlier
67,714,372,1,-1,0,0,0.0832609596743149,Normal
69,745,595,1,-1,0,0,0.13944449348700205,Normal
45,129,307,2,191,1,1,0.1275464834206685,Normal
77,300,511,1,-1,0,0,0.0707138423027398,Normal
62,495,494,2,-1,0,0,0.14031247418740705,Normal
82,0,277,5,-1,0,0,0.058824044035715506,Normal
32,555,344,1,-1,0,0,0.09623602799515035,Normal
70,0,145,1,-1,0,0,0.06982280519762263,Normal
32,1676,223,2,-1,0,0,0.10398679970962577,Normal
34,158,278,2,132,4,1,0.05394608039125948,Normal
28,261,259,2,98,4,1,-0.00548343442351007,Outlier
67,1979,105,2,-1,0,0,0.08757153247215393,Normal
45,786,84,3,-1,0,0,0.11517035458198899,Normal
32,889,185,1,99,5,1,0.030624584124182008,Normal
32,1954,107,1,-1,0,0,0.01177983540352967,Normal
62,383,276,1,-1,0,0,0.153982503085848,Normal
38,1,342,2,-1,0,0,0.08204883001581997,Normal
53,27,230,3,-1,0,0,0.15034939213123022,Normal
26,13887,199,4,-1,0,0,0.0720363550236992,Normal
61,1742,90,4,-1,0,0,0.10696107125946369,Normal
60,478,324,8,-1,0,0,0.05136495002108388,Normal
23,1235,122,2,91,3,1,0.018093120831310983,Normal
67,708,96,2,-1,0,0,0.15474551938564968,Normal
38,0,260,3,95,3,1,-0.014940138583350748,Outlier
72,17739,135,4,-1,0,0,0.10092029163075317,Normal
30,440,129,2,-1,0,0,0.04769737251848627,Normal
58,4605,339,1,38,1,0,0.06840119130464395,Normal
27,-148,146,3,224,1,1,0.0315443079440878,Normal
56,2815,212,1,-1,0,0,0.08375082211020801,Normal
61,5207,336,1,81,2,1,0.0682449328123349,Normal
42,3082,285,1,-1,0,0,0.13801521764073266,Normal
36,495,91,1,37,5,0,-0.0006254675246100128,Outlier
20,479,158,2,-1,0,0,0.03704953714393977,Normal
47,1233,91,1,100,2,1,0.10230286723832521,Normal
63,2747,113,1,80,1,1,0.0695909788668444,Normal
73,739,210,1,-1,0,0,0.11313567630730481,Normal
46,640,108,2,129,2,1,0.08797701292017346,Normal
32,2,100,2,-1,0,0,0.08063177038459646,Normal
73,1843,106,2,-1,0,0,0.08784474250894747,Normal
49,315,240,1,-1,0,0,0.12139357859348238,Normal
28,322,240,2,95,3,1,0.07634008564277661,Normal
46,7331,658,4,95,2,1,0.012459609617661349,Normal
74,1765,290,2,-1,0,0,0.11613943133089322,Normal
71,1236,335,4,-1,0,0,0.08148244716275255,Normal
37,0,155,1,-1,0,0,0.08791422760159506,Normal
31,275,99,3,-1,0,0,0.11016930220990917,Normal
28,3,112,2,24,2,0,0.06116800950200885,Normal
41,6046,185,2,-1,0,0,0.10400594457449885,Normal
20,29,85,2,-1,0,0,0.13226020998489568,Normal
28,2380,394,2,-1,0,0,0.025749740367114526,Normal
73,934,961,5,-1,0,0,0.10696854349928459,Normal
37,99,161,1,-1,0,0,0.08791422760159506,Normal
47,1013,170,1,92,3,1,0.05618863869169055,Normal
49,596,722,1,-1,0,0,0.0888663475754703,Normal
48,2351,150,1,105,3,1,-0.032270754593884954,Outlier
46,273,1962,1,105,3,1,0.02702487633337125,Normal
40,4775,215,1,-1,0,0,0.1405657526787269,Normal
57,3109,107,2,105,2,1,0.002511649344461686,Normal
50,388,173,2,99,4,1,0.07082823549942185,Normal
34,262,89,2,106,1,1,0.051470153467510715,Normal
56,654,875,1,-1,0,0,0.14051975369564917,Normal
31,64,208,1,105,2,1,0.0007963887264089697,Normal
32,1855,126,2,134,1,1,0.014759628294584992,Normal
50,810,91,1,103,3,1,-0.013133481527765611,Outlier
54,1664,106,1,105,3,1,-0.015668470101395382,Outlier
48,2,103,1,91,2,1,0.07603638462341256,Normal
26,362,925,1,104,2,1,-0.0485765284029096,Outlier
33,1323,109,2,106,1,1,-0.003230393547545618,Outlier
50,1612,188,1,92,4,1,-0.017677668873363084,Outlier
40,1293,1702,3,105,2,1,0.004838402608162928,Normal
31,3384,153,1,104,2,1,-0.055822754693121035,Outlier
29,345,106,1,-1,0,0,-0.003717861569508374,Outlier
29,874,152,1,103,1,1,-0.032875882880451845,Outlier
40,1819,169,1,103,2,1,0.06205954565863914,Normal
28,865,177,1,-1,0,0,0.08769447944141467,Normal
76,242,994,3,-1,0,0,0.140543684619369,Normal
52,10943,292,1,-1,0,0,0.11880274829932885,Normal
38,4539,387,1,-1,0,0,0.10949753817899471,Normal
34,417,99,2,135,3,1,0.028958658414148797,Normal
23,780,267,1,-1,0,0,0.13363721989270855,Normal
71,4847,657,2,-1,0,0,0.08933616686783324,Normal
71,0,246,3,-1,0,0,0.15407610843544062,Normal
35,805,613,1,-1,0,0,0.05494820759975272,Normal
25,553,113,4,479,1,3,-0.025120159572725398,Outlier
46,2817,543,1,-1,0,0,0.05306673313426957,Normal
41,595,22,1,107,2,1,-0.0027184251231738843,Outlier
26,1646,890,5,-1,0,0,0.012199241242641379,Normal
25,808,267,2,114,2,1,0.043210204907522365,Normal
28,762,115,3,-1,0,0,0.09818081478428142,Normal
70,44,1104,2,88,2,1,0.07919969966404339,Normal
59,883,1551,1,31,3,0,0.07926876031214114,Normal
83,425,773,1,92,2,1,0.010643977040351138,Normal
43,2367,83,1,113,3,1,-0.03363603758176892,Outlier
46,5993,159,1,112,1,1,-0.00995978214846216,Outlier
45,10252,173,1,141,2,1,0.0017967054234276914,Normal
37,1000,239,1,99,2,1,0.0058054087394570075,Normal
71,4380,369,1,-1,0,0,0.07829838063105088,Normal
65,2756,1353,2,-1,0,0,0.03047134398593765,Normal
27,20585,299,1,100,1,1,-0.04289688460282126,Outlier
44,5102,205,1,-1,0,0,0.13999767414953762,Normal
19,179,62,3,-1,0,0,0.057612702002892036,Normal
32,530,91,1,114,2,1,0.047675781370992265,Normal
47,2601,261,1,-1,0,0,0.13791491365881664,Normal
37,539,168,2,45,1,0,0.06259826607550001,Normal
39,150,55,1,46,7,0,0.09234732396992884,Normal
44,1036,491,1,-1,0,0,0.07117689364788216,Normal
80,2954,144,1,-1,0,0,0.08362217558514629,Normal
52,118,105,1,-1,0,0,0.1404949166932868,Normal
42,238,692,1,-1,0,0,0.05540574022368516,Normal
43,0,399,2,-1,0,0,0.13805741917813225,Normal
49,1791,139,1,-1,0,0,0.08735933538905777,Normal
79,909,114,1,95,1,1,0.09548603717211313,Normal
65,1176,64,1,50,2,0,0.1333305029427881,Normal
61,1,85,1,-1,0,0,0.14940158270471926,Normal
34,2552,74,1,-1,0,0,0.10488359325883034,Normal
36,1179,79,1,-1,0,0,0.14638157396669604,Normal
77,0,210,1,-1,0,0,0.139443856405484,Normal
23,4545,242,1,114,1,1,0.057610752043574354,Normal
20,1191,500,2,228,1,1,0.04074163564278632,Normal
61,3371,299,2,-1,0,0,0.08406041614611437,Normal
28,0,294,2,105,7,1,0.03119588760547609,Normal
55,929,80,3,-1,0,0,0.1331714378486416,Normal
57,10583,341,3,98,3,1,-0.04110241736584497,Outlier
29,14,87,1,120,1,1,0.0694077036748274,Normal
34,16,316,1,119,1,1,0.06375743176520798,Normal
50,0,159,1,120,2,1,0.051785820282445716,Normal
36,1145,75,1,239,2,2,0.08916033205270485,Normal
25,5,138,1,-1,0,0,0.07122658227434187,Normal
41,2152,134,1,121,1,1,0.04871444242457279,Normal
40,1451,117,1,121,1,1,0.000632841881367141,Normal
74,4286,195,1,-1,0,0,0.09246641858083032,Normal
57,0,585,1,-1,0,0,0.006479901652261533,Normal
38,1711,234,1,-1,0,0,0.07882856218744072,Normal
45,4068,314,1,41,1,0,0.03599429028566681,Normal
53,109,431,1,120,1,1,0.011905090336673863,Normal
84,0,992,2,-1,0,0,0.12051081330116853,Normal
35,611,305,2,121,1,1,-0.019250909506892233,Outlier
35,2088,86,1,50,4,0,0.010725489993511528,Normal
56,1866,760,1,-1,0,0,0.05156114684662472,Normal
26,132,194,1,119,1,1,-0.01227334726963314,Outlier
41,3426,302,1,119,5,1,-0.06317168451958044,Outlier
35,2047,66,1,-1,0,0,0.07070011814391264,Normal
39,24,199,1,-1,0,0,0.07937768846922899,Normal
36,39385,120,1,-1,0,0,0.05849669019520065,Normal
95,0,215,1,-1,0,0,0.13676003163091532,Normal
36,202,237,1,122,2,1,0.06908187592759507,Normal
48,3842,168,1,122,2,1,-0.047113592579883345,Outlier
63,333,321,1,-1,0,0,0.08585800566635349,Normal
54,2081,395,2,108,1,1,-0.024034981674509792,Outlier
34,1363,258,1,93,1,1,0.06645002449354442,Normal
41,158,250,2,120,4,1,0.0799301856307959,Normal
61,1224,99,1,-1,0,0,0.07937768846922899,Normal
31,2460,477,1,-1,0,0,0.04452578960249143,Normal
59,4152,67,6,141,13,1,-0.048755705231569246,Outlier
25,2140,81,1,-1,0,0,0.029583631984180903,Normal
37,189,238,1,107,2,1,-0.005384310958242544,Outlier
47,288,101,1,-1,0,0,0.07937768846922899,Normal
70,15834,90,1,-1,0,0,0.08115368313773286,Normal
44,1495,82,1,142,1,1,0.06401386584026203,Normal
37,1027,137,1,119,1,1,-0.0045204329848204106,Outlier
26,6036,152,1,-1,0,0,0.036253575812403294,Normal
30,613,214,1,-1,0,0,0.08351026539915629,Normal
28,6784,502,1,115,3,1,-0.03967791198541881,Outlier
54,1464,194,2,94,1,1,-0.022293294121602414,Outlier
54,8295,849,2,119,1,1,-0.04538373749297764,Outlier
50,383,382,2,-1,0,0,0.08669081814283613,Normal
39,26233,462,1,-1,0,0,0.07802469044310678,Normal
36,22,91,2,-1,0,0,0.08477669124241272,Normal
26,170,160,2,109,1,1,-0.05602678937285899,Outlier
24,4126,83,5,191,2,1,-0.04806456427632777,Outlier
36,11,121,3,-1,0,0,0.10472045427521104,Normal
61,2917,215,1,-1,0,0,0.1232197773731406,Normal
34,318,88,1,169,3,1,0.0579588007874019,Normal
34,0,89,1,133,1,1,0.0955672989199079,Normal
60,71188,205,1,-1,0,0,0.10417845148983401,Normal
57,415,408,1,410,2,2,0.034325417469707964,Normal
30,158,144,1,-1,0,0,0.08583405938980293,Normal
60,1588,728,1,-1,0,0,0.07900114298425076,Normal
26,125,63,1,63,7,0,0.05176067024024267,Normal
24,0,526,1,-1,0,0,0.04022401398407194,Normal
39,168,96,1,-1,0,0,0.1601844827050829,Normal
30,655,384,2,-1,0,0,0.0718945240597233,Normal
61,2931,125,1,-1,0,0,0.03987991193628748,Normal
45,3727,572,1,-1,0,0,0.062347341312368076,Normal
57,854,480,1,40,5,0,-0.08487998264461194,Outlier
44,282,296,3,-1,0,0,0.04607510481973198,Normal
70,8897,692,2,-1,0,0,0.07911839510732843,Normal
19,55,89,2,193,1,1,0.07341698478440672,Normal
63,415,323,1,-1,0,0,0.13060867167882834,Normal
77,121,191,1,-1,0,0,0.14380132038178156,Normal
37,604,371,1,495,1,3,0.048152904725192736,Normal
37,793,130,1,-1,0,0,0.03419102836575161,Normal
33,5437,201,1,58,3,0,0.007980415652432016,Normal
37,2061,867,2,107,4,1,-0.0148042311462796,Outlier
29,417,90,1,-1,0,0,0.06394030348440605,Normal
25,1185,290,1,114,1,1,0.0701108728239559,Normal
30,873,301,1,216,2,1,0.06421454794794745,Normal
63,0,73,2,-1,0,0,0.1624984893174154,Normal
31,9629,180,2,96,2,1,-0.020419744093553627,Outlier
29,172,271,2,187,16,1,-0.005041288320163595,Outlier
70,3104,88,1,-1,0,0,0.09195431639150065,Normal
32,272,73,2,-1,0,0,0.10212197373992249,Normal
61,286,525,1,-1,0,0,0.13170103659867316,Normal
56,16873,223,1,-1,0,0,0.12477631751228463,Normal
54,895,335,1,-1,0,0,0.07879564159259556,Normal
60,197,1386,1,-1,0,0,0.13170103659867316,Normal
34,484,90,1,-1,0,0,0.05453475943214292,Normal
68,2398,352,1,-1,0,0,0.08180736898946805,Normal
42,0,113,1,-1,0,0,0.11257040698100529,Normal
24,1857,147,1,92,5,1,-0.0096891811261407,Outlier
55,377,403,1,183,1,1,0.006227285781885805,Normal
66,0,189,1,-1,0,0,0.162429095133242,Normal
26,993,152,1,-1,0,0,0.07360308033925833,Normal
53,0,148,1,-1,0,0,0.11524770622982383,Normal
78,0,259,1,-1,0,0,0.06309774769741561,Normal
38,53,78,1,58,1,0,0.10615276495780812,Normal
61,1389,92,3,183,1,1,0.08503801321803028,Normal
34,1730,97,2,-1,0,0,0.03547460393791124,Normal
36,4596,234,2,175,2,1,0.0010324530426537581,Normal
42,849,667,1,321,1,2,-0.032843932744480164,Outlier
29,3528,137,1,-1,0,0,0.05150689494635807,Normal
58,565,153,1,93,1,1,0.015116228516922736,Normal
57,254,676,1,-1,0,0,0.09335817587315576,Normal
33,1781,611,2,183,1,1,-0.07347758485748823,Outlier
27,3415,266,3,184,1,1,0.012098568129592757,Normal
79,79,1106,2,-1,0,0,0.07869662303492175,Normal
64,2140,181,2,-1,0,0,0.11183924165951992,Normal
66,0,79,2,-1,0,0,0.10802991157071323,Normal
60,12039,261,1,187,1,1,0.0019790996685677964,Normal
32,2983,268,1,102,1,1,0.012061165475344304,Normal
47,2524,105,1,-1,0,0,0.1050689750516201,Normal
56,12,511,3,187,1,1,0.07302089906270526,Normal
25,139,138,1,-1,0,0,0.09131481667069163,Normal
21,2488,180,1,-1,0,0,0.05682413936805464,Normal
83,4216,92,1,-1,0,0,0.07822069133131437,Normal
83,6236,766,1,62,3,0,0.04162218054083311,Normal
73,7111,146,1,-1,0,0,0.06325648606987377,Normal
56,1137,99,3,102,1,1,0.03748047703712398,Normal
45,6879,99,1,131,1,1,0.08971334940058268,Normal
77,989,95,2,-1,0,0,0.14802056948427167,Normal
67,1430,88,3,-1,0,0,0.10824696196427064,Normal
30,1646,251,3,98,6,1,0.002363611742794869,Normal
55,9329,135,1,113,2,1,0.05392655220602993,Normal
31,80,63,1,-1,0,0,0.14831320929575248,Normal
55,538,306,1,67,2,0,0.03490519498064382,Normal
57,3927,61,1,-1,0,0,0.13380917779688467,Normal
59,0,78,1,216,1,1,0.10391193017923411,Normal
34,19,98,1,-1,0,0,0.16762004941043152,Normal
54,2216,167,1,-1,0,0,0.04090467436371792,Normal
72,4415,120,1,-1,0,0,0.08639085700572796,Normal
46,1187,92,1,327,1,2,0.06022392851163372,Normal
67,361,411,2,-1,0,0,0.05581647426304637,Normal
51,2109,79,2,-1,0,0,0.08452012217138705,Normal
48,1093,1226,2,-1,0,0,0.06928764562827328,Normal
39,385,242,1,48,2,0,0.10396898439862384,Normal
31,581,845,1,152,6,1,0.05452194043938641,Normal
52,3343,227,1,-1,0,0,0.05116301497903519,Normal
46,8,182,1,-1,0,0,0.14752918910508772,Normal
41,2579,213,1,-1,0,0,0.06642160610555181,Normal
28,2806,285,1,120,1,1,0.05571010067908866,Normal
74,1124,200,2,-1,0,0,0.14816847761513957,Normal
48,1245,169,1,134,1,1,0.04803603754582286,Normal
35,2646,221,1,182,1,1,-0.05356402584405806,Outlier
61,6,210,1,182,2,1,0.014145917583926026,Normal
45,886,75,2,42,1,0,0.0889267266676887,Normal
49,197,404,1,68,1,0,0.1056623930352224,Normal
43,1188,1573,2,139,2,1,0.03020072569945631,Normal
62,1495,896,1,57,2,0,0.01778636627172614,Normal
35,670,301,2,-1,0,0,0.10869784602030969,Normal
36,592,204,2,99,5,1,0.0703247132987046,Normal
83,1965,1003,3,-1,0,0,0.03621824772540949,Normal
27,132,123,2,-1,0,0,0.1439996633741143,Normal
62,0,78,3,-1,0,0,0.11087259983368825,Normal
76,163,120,1,-1,0,0,0.11999136570133345,Normal
32,2688,216,1,57,1,0,0.08908731672917308,Normal
63,1084,201,1,183,1,1,0.03326430489779553,Normal
23,107,84,1,183,1,1,-0.000676186398150258,Outlier
50,313,958,1,-1,0,0,0.049007129716675646,Normal
46,37378,146,1,518,1,3,-0.02104031992628952,Outlier
33,1297,117,1,-1,0,0,0.08014661594134953,Normal
38,127,113,1,50,2,0,0.017046616271503834,Normal
34,144,104,1,85,19,1,-0.027988324297054,Outlier
35,1178,727,3,182,2,1,0.059467168263810044,Normal
30,5223,404,2,-1,0,0,0.06518118503562365,Normal
60,1167,79,2,-1,0,0,0.1491125204616538,Normal
45,8692,108,1,-1,0,0,0.07285228160867363,Normal
31,52,71,1,-1,0,0,0.10585615027563156,Normal
28,1579,122,3,-1,0,0,0.041653663723626444,Normal
62,276,80,2,-1,0,0,0.1491125204616538,Normal
39,93,595,2,-1,0,0,0.11470961373530497,Normal
66,40,290,2,-1,0,0,0.1491125204616538,Normal
35,1830,166,2,-1,0,0,0.04753358410142272,Normal
64,2139,632,2,-1,0,0,0.08392489917156198,Normal
58,4198,441,5,246,5,2,-0.014168563459242445,Outlier
30,0,86,1,140,3,1,0.09832961613209096,Normal
62,4692,73,1,-1,0,0,0.10475923366474149,Normal
48,1630,125,1,-1,0,0,0.03822895108768587,Normal
62,0,280,1,-1,0,0,0.14713116724972536,Normal
73,154,103,1,-1,0,0,0.14713116724972536,Normal
40,13669,138,1,136,8,1,0.004659687046565386,Normal
81,0,172,1,-1,0,0,0.08274651810750688,Normal
70,1310,634,1,-1,0,0,0.1350941386235941,Normal
39,184,206,1,168,5,1,0.0418810652054914,Normal
80,2,442,1,-1,0,0,0.1350941386235941,Normal
75,643,522,2,-1,0,0,0.1147008035880443,Normal
34,35,76,1,69,2,0,0.11135151996561626,Normal
47,2149,241,1,183,2,1,0.020380234899190386,Normal
31,442,244,1,-1,0,0,0.14776771311921738,Normal
59,7469,68,1,-1,0,0,0.10288337708380563,Normal
30,536,244,1,105,1,1,-0.029396783790243353,Outlier
41,3872,231,1,-1,0,0,0.08294202009382645,Normal
19,103,96,2,97,2,1,-0.014280366077138784,Outlier
54,1311,485,3,184,3,1,0.04381495680318126,Normal
48,0,126,2,-1,0,0,0.057200099965673434,Normal
26,766,457,2,-1,0,0,0.09481686168328796,Normal
62,1528,134,2,184,1,1,-0.009148179083714458,Outlier
37,1960,246,5,-1,0,0,0.11176771111688105,Normal
43,2557,166,3,183,5,1,-0.039556921098151565,Outlier
74,279,227,1,-1,0,0,0.14713116724972536,Normal
40,79,570,1,135,1,1,0.0323842473131013,Normal
37,413,138,2,-1,0,0,0.08696223102727774,Normal
57,1318,115,1,185,2,1,0.029123988652443478,Normal
75,3771,186,1,183,1,1,0.08523423824453491,Normal
77,0,847,1,60,1,0,0.015768834643644647,Normal
83,2619,181,2,-1,0,0,0.07968873546377642,Normal
31,6138,154,2,119,5,1,-0.0010665897298347549,Outlier
61,6384,55,2,-1,0,0,0.11406718621523226,Normal
69,0,1580,2,-1,0,0,0.13804002591593828,Normal
22,129,258,1,-1,0,0,0.12445466900284291,Normal
50,469,170,1,183,1,1,-0.019126584327371354,Outlier
27,893,154,2,-1,0,0,0.08696223102727774,Normal
50,3702,109,5,-1,0,0,0.041202117653396764,Normal
72,2850,131,2,241,1,2,-0.00484304599813401,Outlier
31,523,141,1,126,4,1,0.026675424809659565,Normal
51,423,95,1,-1,0,0,0.16816352750749736,Normal
65,493,622,1,182,1,1,0.06301961252280619,Normal
81,0,128,1,-1,0,0,0.04916713619765389,Normal
34,3119,306,1,-1,0,0,0.07926990408848256,Normal
33,8514,165,1,57,1,0,0.00457161901439751,Normal
73,519,434,1,57,1,0,0.05900992181740894,Normal
35,690,108,1,-1,0,0,0.12095228476707298,Normal
40,2266,447,1,147,5,1,0.034805979500899475,Normal
37,4017,156,1,-1,0,0,0.10835470905683353,Normal
44,643,324,1,143,3,1,0.016791130699446155,Normal
40,2338,717,2,-1,0,0,0.10664084247562478,Normal
45,0,283,1,165,3,1,0.06513480409990191,Normal
61,0,136,2,-1,0,0,0.08696223102727774,Normal
74,4079,343,3,-1,0,0,0.07281237048388622,Normal
70,3175,115,2,-1,0,0,0.11260287533472946,Normal
63,588,143,2,-1,0,0,0.14425911850972178,Normal
61,6481,131,1,-1,0,0,0.07849583760740475,Normal
62,1515,131,1,187,2,1,0.03425040497158327,Normal
33,9,238,1,-1,0,0,0.12823184279075134,Normal
47,820,98,1,-1,0,0,0.16796128821831974,Normal
62,1381,1020,1,-1,0,0,0.11262528205094935,Normal
39,1648,123,1,-1,0,0,0.020552646853673195,Normal
62,1619,534,1,-1,0,0,0.025828843672165425,Normal
46,3745,82,1,-1,0,0,0.11890150082867973,Normal
26,1177,116,1,-1,0,0,0.05428618952968611,Normal
37,254,120,1,-1,0,0,0.05428618952968611,Normal
26,334,217,1,-1,0,0,0.12823184279075134,Normal
80,6483,123,1,-1,0,0,0.031735442403380665,Normal
30,648,54,1,-1,0,0,0.12823184279075134,Normal
72,806,169,1,-1,0,0,0.12066848890496623,Normal
46,10889,167,3,-1,0,0,0.032768921404430884,Normal
47,1784,385,2,-1,0,0,0.009995708885665922,Normal
76,1411,233,2,187,3,1,-0.010684717187642523,Outlier
59,561,323,2,-1,0,0,0.13768156680067928,Normal
30,1787,79,1,-1,0,0,0.11309206297430835,Normal
56,111,79,1,186,1,1,-0.02176162050620223,Outlier
30,261,233,1,137,20,1,-0.00906594298128538,Outlier
54,831,208,3,109,3,1,0.014819406074455865,Normal
57,8,270,2,-1,0,0,0.148798068891339,Normal
28,172,123,2,-1,0,0,0.1384879631252588,Normal
60,0,1745,3,62,3,0,0.022626890776020092,Normal
30,7529,328,1,-1,0,0,0.05041090599115605,Normal
63,12067,2187,1,-1,0,0,0.08336040094881036,Normal
61,1541,59,1,104,3,1,0.07708048187815997,Normal
31,8304,164,1,183,1,1,0.015242401062384059,Normal
39,1802,92,1,336,1,2,0.012280839047397962,Normal
22,3472,332,1,183,3,1,-0.015305409146998183,Outlier
39,206,148,2,195,2,1,-0.005334032081641515,Outlier
37,0,107,1,258,3,2,-0.021456092356531564,Outlier
72,1388,513,1,-1,0,0,0.11285800342817165,Normal
77,1807,373,1,-1,0,0,0.0574402874921881,Normal
36,480,213,1,-1,0,0,0.16633654031937467,Normal
43,69,304,1,337,1,2,0.0977045939262512,Normal
65,571,349,1,183,2,1,0.01558726423260004,Normal
54,3994,595,2,187,2,1,-0.0035381373953100592,Outlier
32,400,76,2,-1,0,0,0.14709863874193746,Normal
25,3165,251,2,-1,0,0,0.08972387581952623,Normal
46,1693,427,1,-1,0,0,0.05394686299469531,Normal
28,80,676,2,146,2,1,-0.00395625523368337,Outlier
61,267,192,3,184,1,1,-0.012051131752257471,Outlier
53,2581,828,1,189,1,1,0.03634059760814967,Normal
38,0,576,1,183,4,1,-0.01847255903522238,Outlier
69,473,110,1,106,2,1,0.0678548286198809,Normal
53,3370,180,1,334,3,2,-0.05032758318983466,Outlier
27,1134,825,1,183,4,1,-0.05222158384586495,Outlier
74,4912,129,3,-1,0,0,0.08774683772667163,Normal
67,3810,1206,1,-1,0,0,0.08445700082829655,Normal
55,309,467,2,184,1,1,-0.008585856466371666,Outlier
33,6807,512,2,184,1,1,-0.0743510746074264,Outlier
27,24025,99,1,-1,0,0,0.0807838234994922,Normal
87,6746,749,1,-1,0,0,0.05268846058458343,Normal
57,375,135,1,-1,0,0,0.07802397696521102,Normal
33,658,307,1,208,1,1,-0.005408847904959768,Outlier
51,371,287,1,-1,0,0,0.16867471325051642,Normal
76,2693,107,2,-1,0,0,0.05280810701352634,Normal
64,4688,200,1,-1,0,0,0.08612434898274057,Normal
35,70,197,2,188,2,1,0.077095593902902,Normal
19,329,252,2,-1,0,0,0.12322040835048581,Normal
33,79,249,2,335,2,2,0.07146913698641433,Normal
55,0,360,5,-1,0,0,0.04288563230891684,Normal
31,6281,257,1,128,3,1,-0.012650827624128058,Outlier
92,775,313,3,-1,0,0,0.10758195034390239,Normal
35,2779,118,2,-1,0,0,0.11005759557150702,Normal
30,411,127,3,149,2,1,0.019842992240564072,Normal
68,2144,277,1,184,2,1,-0.03327007698119788,Outlier
42,527,181,1,185,1,1,0.013757938534572633,Normal
41,431,133,1,107,2,1,-0.019629851096838236,Outlier
35,1750,422,1,175,4,1,-0.08311174333596327,Outlier
32,643,287,1,-1,0,0,0.0792906167015438,Normal
29,123,247,1,184,3,1,0.017521220239941293,Normal
70,2064,334,1,-1,0,0,0.10224160794785431,Normal
54,0,391,2,-1,0,0,0.13528085898793812,Normal
27,3792,504,1,183,2,1,-0.04282503150827133,Outlier
78,4807,1002,4,-1,0,0,0.04733953775713795,Normal
82,8603,306,3,107,1,1,0.015666170254513778,Normal
29,2178,260,2,139,1,1,0.041105451860448006,Normal
78,229,97,1,-1,0,0,0.10879260013830983,Normal
55,0,102,1,106,1,1,0.12595175840739598,Normal
76,2991,344,1,183,1,1,-0.015802733765532095,Outlier
69,4,114,4,-1,0,0,0.07192607069988266,Normal
38,4174,336,2,184,5,1,-0.009997402536311206,Outlier
60,10925,270,3,185,1,1,0.01230344436419506,Normal
33,2411,130,1,161,1,1,0.02749073640498345,Normal
43,14646,210,1,-1,0,0,0.13359984875289876,Normal
61,86,149,1,-1,0,0,0.13752611222614086,Normal
43,11115,476,1,74,2,1,-0.06086749391345492,Outlier
73,796,427,1,182,2,1,0.05013392410995532,Normal
39,0,622,1,184,1,1,0.016246857014340588,Normal
57,6900,255,4,185,2,1,0.0014239480753083233,Normal
33,5878,438,1,430,2,2,-0.03191862470756368,Outlier
77,1780,221,2,183,3,1,-0.0629202457403153,Outlier
45,1673,76,1,-1,0,0,0.13359984875289876,Normal
35,183,281,1,52,4,0,0.06600845963001278,Normal
37,0,93,1,-1,0,0,0.12129395135506993,Normal
59,3648,257,2,126,3,1,-0.0014989416880502038,Outlier
39,416,56,4,-1,0,0,0.07327310525283537,Normal
76,4112,282,2,-1,0,0,0.13411425610077443,Normal
40,1108,61,2,76,3,1,0.0891554297055438,Normal
42,2463,183,2,-1,0,0,0.0796552418497487,Normal
40,0,87,2,200,2,1,0.09884837670814267,Normal
44,36,127,2,153,3,1,-0.00317047641404955,Outlier
70,353,110,2,-1,0,0,0.11221045067216256,Normal
59,1425,151,2,77,3,1,0.052429528053997365,Normal
